Date,Flight Count,Carrier Type,Year,Month,Week,Day,Day of Week
2023-10-24,576,Low-cost,2023,10,43,24,Tue
2023-10-25,570,Low-cost,2023,10,43,25,Wed
2023-10-26,614,Low-cost,2023,10,43,26,Thu
2023-10-27,621,Low-cost,2023,10,43,27,Fri
2023-10-28,538,Low-cost,2023,10,43,28,Sat
2023-10-29,599,Low-cost,2023,10,43,29,Sun
2023-10-30,623,Low-cost,2023,10,44,30,Mon
2023-10-31,525,Low-cost,2023,10,44,31,Tue
2023-11-01,565,Low-cost,2023,11,44,1,Wed
2023-11-02,617,Low-cost,2023,11,44,2,Thu
2023-11-03,622,Low-cost,2023,11,44,3,Fri
2023-11-04,537,Low-cost,2023,11,44,4,Sat
2023-11-05,601,Low-cost,2023,11,44,5,Sun
2023-11-06,614,Low-cost,2023,11,45,6,Mon
2023-11-07,575,Low-cost,2023,11,45,7,Tue
2023-11-08,582,Low-cost,2023,11,45,8,Wed
2023-11-09,603,Low-cost,2023,11,45,9,Thu
2023-11-10,612,Low-cost,2023,11,45,10,Fri
2023-11-11,528,Low-cost,2023,11,45,11,Sat
2023-11-12,604,Low-cost,2023,11,45,12,Sun
2023-11-13,614,Low-cost,2023,11,46,13,Mon
2023-11-14,572,Low-cost,2023,11,46,14,Tue
2023-11-15,581,Low-cost,2023,11,46,15,Wed
2023-11-16,600,Low-cost,2023,11,46,16,Thu
2023-11-17,593,Low-cost,2023,11,46,17,Fri
2023-11-18,530,Low-cost,2023,11,46,18,Sat
2023-11-19,605,Low-cost,2023,11,46,19,Sun
2023-11-20,593,Low-cost,2023,11,47,20,Mon
2023-11-21,610,Low-cost,2023,11,47,21,Tue
2023-11-22,603,Low-cost,2023,11,47,22,Wed
2023-11-23,439,Low-cost,2023,11,47,23,Thu
2023-11-24,583,Low-cost,2023,11,47,24,Fri
2023-11-25,575,Low-cost,2023,11,47,25,Sat
2023-11-26,623,Low-cost,2023,11,47,26,Sun
2023-11-27,610,Low-cost,2023,11,48,27,Mon
2023-11-28,578,Low-cost,2023,11,48,28,Tue
2023-11-29,570,Low-cost,2023,11,48,29,Wed
2023-11-30,594,Low-cost,2023,11,48,30,Thu
2023-12-01,591,Low-cost,2023,12,48,1,Fri
2023-12-02,521,Low-cost,2023,12,48,2,Sat
2023-12-03,600,Low-cost,2023,12,48,3,Sun
2023-12-04,579,Low-cost,2023,12,49,4,Mon
2023-12-05,551,Low-cost,2023,12,49,5,Tue
2023-12-06,541,Low-cost,2023,12,49,6,Wed
2023-12-07,581,Low-cost,2023,12,49,7,Thu
2023-12-08,580,Low-cost,2023,12,49,8,Fri
2023-12-09,507,Low-cost,2023,12,49,9,Sat
2023-12-10,590,Low-cost,2023,12,49,10,Sun
2023-12-11,581,Low-cost,2023,12,50,11,Mon
2023-12-12,553,Low-cost,2023,12,50,12,Tue
2023-12-13,542,Low-cost,2023,12,50,13,Wed
2023-12-14,585,Low-cost,2023,12,50,14,Thu
2023-12-15,579,Low-cost,2023,12,50,15,Fri
2023-12-16,517,Low-cost,2023,12,50,16,Sat
2023-12-17,590,Low-cost,2023,12,50,17,Sun
2023-12-18,579,Low-cost,2023,12,51,18,Mon
2023-12-19,580,Low-cost,2023,12,51,19,Tue
2023-12-20,576,Low-cost,2023,12,51,20,Wed
2023-12-21,608,Low-cost,2023,12,51,21,Thu
2023-12-22,601,Low-cost,2023,12,51,22,Fri
2023-12-23,568,Low-cost,2023,12,51,23,Sat
2023-12-24,541,Low-cost,2023,12,51,24,Sun
2023-12-25,512,Low-cost,2023,12,52,25,Mon
2023-12-26,602,Low-cost,2023,12,52,26,Tue
2023-12-27,597,Low-cost,2023,12,52,27,Wed
2023-12-28,610,Low-cost,2023,12,52,28,Thu
2023-12-29,601,Low-cost,2023,12,52,29,Fri
2023-12-30,568,Low-cost,2023,12,52,30,Sat
2023-12-31,557,Low-cost,2023,12,52,31,Sun
2024-01-01,546,Low-cost,2024,1,1,1,Mon
2024-01-02,604,Low-cost,2024,1,1,2,Tue
2024-01-03,581,Low-cost,2024,1,1,3,Wed
2024-01-04,585,Low-cost,2024,1,1,4,Thu
2024-01-05,578,Low-cost,2024,1,1,5,Fri
2024-01-06,514,Low-cost,2024,1,1,6,Sat
2024-01-07,580,Low-cost,2024,1,1,7,Sun
2024-01-08,525,Low-cost,2024,1,2,8,Mon
2024-01-09,507,Low-cost,2024,1,2,9,Tue
2024-01-10,432,Low-cost,2024,1,2,10,Wed
2024-01-11,515,Low-cost,2024,1,2,11,Thu
2024-01-12,516,Low-cost,2024,1,2,12,Fri
2024-01-13,452,Low-cost,2024,1,2,13,Sat
2024-01-14,549,Low-cost,2024,1,2,14,Sun
2024-01-15,514,Low-cost,2024,1,3,15,Mon
2024-01-16,423,Low-cost,2024,1,3,16,Tue
2024-01-17,423,Low-cost,2024,1,3,17,Wed
2024-01-18,503,Low-cost,2024,1,3,18,Thu
2024-01-19,508,Low-cost,2024,1,3,19,Fri
2024-01-20,438,Low-cost,2024,1,3,20,Sat
2024-01-21,539,Low-cost,2024,1,3,21,Sun
2024-01-22,507,Low-cost,2024,1,4,22,Mon
2024-01-23,407,Low-cost,2024,1,4,23,Tue
2024-01-24,406,Low-cost,2024,1,4,24,Wed
2024-01-25,506,Low-cost,2024,1,4,25,Thu
2024-01-26,509,Low-cost,2024,1,4,26,Fri
2024-01-27,438,Low-cost,2024,1,4,27,Sat
2024-01-28,541,Low-cost,2024,1,4,28,Sun
2024-01-29,507,Low-cost,2024,1,5,29,Mon
2024-01-30,407,Low-cost,2024,1,5,30,Tue
2024-01-31,406,Low-cost,2024,1,5,31,Wed
2024-02-01,505,Low-cost,2024,2,5,1,Thu
2024-02-02,507,Low-cost,2024,2,5,2,Fri
2024-02-03,438,Low-cost,2024,2,5,3,Sat
2024-02-04,541,Low-cost,2024,2,5,4,Sun
2024-02-05,507,Low-cost,2024,2,6,5,Mon
2024-02-06,407,Low-cost,2024,2,6,6,Tue
2024-02-07,406,Low-cost,2024,2,6,7,Wed
2024-02-08,507,Low-cost,2024,2,6,8,Thu
2024-02-09,509,Low-cost,2024,2,6,9,Fri
2024-02-10,440,Low-cost,2024,2,6,10,Sat
2024-02-11,542,Low-cost,2024,2,6,11,Sun
2024-02-12,507,Low-cost,2024,2,7,12,Mon
2024-02-13,412,Low-cost,2024,2,7,13,Tue
2024-02-14,473,Low-cost,2024,2,7,14,Wed
2024-02-15,515,Low-cost,2024,2,7,15,Thu
2024-02-16,515,Low-cost,2024,2,7,16,Fri
2024-02-17,463,Low-cost,2024,2,7,17,Sat
2024-02-18,547,Low-cost,2024,2,7,18,Sun
2024-02-19,514,Low-cost,2024,2,8,19,Mon
2024-02-20,472,Low-cost,2024,2,8,20,Tue
2024-02-21,475,Low-cost,2024,2,8,21,Wed
2024-02-22,518,Low-cost,2024,2,8,22,Thu
2024-02-23,518,Low-cost,2024,2,8,23,Fri
2024-02-24,468,Low-cost,2024,2,8,24,Sat
2024-02-25,551,Low-cost,2024,2,8,25,Sun
2024-02-26,518,Low-cost,2024,2,9,26,Mon
2024-02-27,476,Low-cost,2024,2,9,27,Tue
2024-02-28,475,Low-cost,2024,2,9,28,Wed
2024-02-29,516,Low-cost,2024,2,9,29,Thu
2024-03-01,519,Low-cost,2024,3,9,1,Fri
2024-03-02,466,Low-cost,2024,3,9,2,Sat
2024-03-03,551,Low-cost,2024,3,9,3,Sun
2024-03-04,518,Low-cost,2024,3,10,4,Mon
2024-03-05,476,Low-cost,2024,3,10,5,Tue
2024-03-06,481,Low-cost,2024,3,10,6,Wed
2024-03-07,583,Low-cost,2024,3,10,7,Thu
2024-03-08,581,Low-cost,2024,3,10,8,Fri
2024-03-09,493,Low-cost,2024,3,10,9,Sat
2024-03-10,535,Low-cost,2024,3,10,10,Sun
2024-03-11,583,Low-cost,2024,3,11,11,Mon
2024-03-12,546,Low-cost,2024,3,11,12,Tue
2024-03-13,542,Low-cost,2024,3,11,13,Wed
2024-03-14,589,Low-cost,2024,3,11,14,Thu
2024-03-15,580,Low-cost,2024,3,11,15,Fri
2024-03-16,499,Low-cost,2024,3,11,16,Sat
2024-03-17,542,Low-cost,2024,3,11,17,Sun
2024-03-18,584,Low-cost,2024,3,12,18,Mon
2024-03-19,546,Low-cost,2024,3,12,19,Tue
2024-03-20,542,Low-cost,2024,3,12,20,Wed
2024-03-21,588,Low-cost,2024,3,12,21,Thu
2024-03-22,582,Low-cost,2024,3,12,22,Fri
2024-03-23,503,Low-cost,2024,3,12,23,Sat
2024-03-24,543,Low-cost,2024,3,12,24,Sun
2024-03-25,590,Low-cost,2024,3,13,25,Mon
2024-03-26,547,Low-cost,2024,3,13,26,Tue
2024-03-27,548,Low-cost,2024,3,13,27,Wed
2024-03-28,591,Low-cost,2024,3,13,28,Thu
2024-03-29,585,Low-cost,2024,3,13,29,Fri
2024-03-30,504,Low-cost,2024,3,13,30,Sat
2024-03-31,543,Low-cost,2024,3,13,31,Sun
2024-04-01,589,Low-cost,2024,4,14,1,Mon
2024-04-02,544,Low-cost,2024,4,14,2,Tue
2024-04-03,542,Low-cost,2024,4,14,3,Wed
2024-04-04,584,Low-cost,2024,4,14,4,Thu
2024-04-05,582,Low-cost,2024,4,14,5,Fri
2024-04-06,502,Low-cost,2024,4,14,6,Sat
2024-04-07,542,Low-cost,2024,4,14,7,Sun
2024-04-08,588,Low-cost,2024,4,15,8,Mon
2024-04-09,535,Low-cost,2024,4,15,9,Tue
2024-04-10,531,Low-cost,2024,4,15,10,Wed
2024-04-11,595,Low-cost,2024,4,15,11,Thu
2024-04-12,593,Low-cost,2024,4,15,12,Fri
2024-04-13,490,Low-cost,2024,4,15,13,Sat
2024-04-14,571,Low-cost,2024,4,15,14,Sun
2024-04-15,594,Low-cost,2024,4,16,15,Mon
2024-04-16,532,Low-cost,2024,4,16,16,Tue
2024-04-17,532,Low-cost,2024,4,16,17,Wed
2024-04-18,595,Low-cost,2024,4,16,18,Thu
2024-04-19,593,Low-cost,2024,4,16,19,Fri
2024-04-20,492,Low-cost,2024,4,16,20,Sat
2024-04-21,573,Low-cost,2024,4,16,21,Sun
2024-04-22,595,Low-cost,2024,4,17,22,Mon
2024-04-23,534,Low-cost,2024,4,17,23,Tue
2024-04-24,538,Low-cost,2024,4,17,24,Wed
2024-04-25,599,Low-cost,2024,4,17,25,Thu
2024-04-26,599,Low-cost,2024,4,17,26,Fri
2024-04-27,499,Low-cost,2024,4,17,27,Sat
2024-04-28,576,Low-cost,2024,4,17,28,Sun
2024-04-29,598,Low-cost,2024,4,18,29,Mon
2024-04-30,537,Low-cost,2024,4,18,30,Tue
2024-05-01,540,Low-cost,2024,5,18,1,Wed
2024-05-02,595,Low-cost,2024,5,18,2,Thu
2024-05-03,595,Low-cost,2024,5,18,3,Fri
2024-05-04,497,Low-cost,2024,5,18,4,Sat
2024-05-05,568,Low-cost,2024,5,18,5,Sun
2024-05-06,595,Low-cost,2024,5,19,6,Mon
2024-05-07,533,Low-cost,2024,5,19,7,Tue
2024-05-08,555,Low-cost,2024,5,19,8,Wed
2024-05-09,605,Low-cost,2024,5,19,9,Thu
2024-05-10,601,Low-cost,2024,5,19,10,Fri
2024-05-11,500,Low-cost,2024,5,19,11,Sat
2024-05-12,574,Low-cost,2024,5,19,12,Sun
2024-05-13,602,Low-cost,2024,5,20,13,Mon
2024-05-14,548,Low-cost,2024,5,20,14,Tue
2024-05-15,563,Low-cost,2024,5,20,15,Wed
2024-05-16,614,Low-cost,2024,5,20,16,Thu
2024-05-17,617,Low-cost,2024,5,20,17,Fri
2024-05-18,509,Low-cost,2024,5,20,18,Sat
2024-05-19,582,Low-cost,2024,5,20,19,Sun
2024-05-20,619,Low-cost,2024,5,21,20,Mon
2024-05-21,579,Low-cost,2024,5,21,21,Tue
2024-05-22,588,Low-cost,2024,5,21,22,Wed
2024-05-23,615,Low-cost,2024,5,21,23,Thu
2024-05-24,622,Low-cost,2024,5,21,24,Fri
2024-05-25,510,Low-cost,2024,5,21,25,Sat
2024-05-26,549,Low-cost,2024,5,21,26,Sun
2024-05-27,626,Low-cost,2024,5,22,27,Mon
2024-05-28,578,Low-cost,2024,5,22,28,Tue
2024-05-29,585,Low-cost,2024,5,22,29,Wed
2024-05-30,616,Low-cost,2024,5,22,30,Thu
2024-05-31,622,Low-cost,2024,5,22,31,Fri
2024-06-01,512,Low-cost,2024,6,22,1,Sat
2024-06-02,585,Low-cost,2024,6,22,2,Sun
2024-06-03,620,Low-cost,2024,6,23,3,Mon
2024-06-04,542,Low-cost,2024,6,23,4,Tue
2024-06-05,555,Low-cost,2024,6,23,5,Wed
2024-06-06,581,Low-cost,2024,6,23,6,Thu
2024-06-07,588,Low-cost,2024,6,23,7,Fri
2024-06-08,547,Low-cost,2024,6,23,8,Sat
2024-06-09,580,Low-cost,2024,6,23,9,Sun
2024-06-10,590,Low-cost,2024,6,24,10,Mon
2024-06-11,554,Low-cost,2024,6,24,11,Tue
2024-06-12,550,Low-cost,2024,6,24,12,Wed
2024-06-13,579,Low-cost,2024,6,24,13,Thu
2024-06-14,584,Low-cost,2024,6,24,14,Fri
2024-06-15,542,Low-cost,2024,6,24,15,Sat
2024-06-16,580,Low-cost,2024,6,24,16,Sun
2024-06-17,586,Low-cost,2024,6,25,17,Mon
2024-06-18,545,Low-cost,2024,6,25,18,Tue
2024-06-19,546,Low-cost,2024,6,25,19,Wed
2024-06-20,573,Low-cost,2024,6,25,20,Thu
2024-06-21,580,Low-cost,2024,6,25,21,Fri
2024-06-22,531,Low-cost,2024,6,25,22,Sat
2024-06-23,570,Low-cost,2024,6,25,23,Sun
2024-06-24,582,Low-cost,2024,6,26,24,Mon
2024-06-25,538,Low-cost,2024,6,26,25,Tue
2024-06-26,539,Low-cost,2024,6,26,26,Wed
2024-06-27,574,Low-cost,2024,6,26,27,Thu
2024-06-28,580,Low-cost,2024,6,26,28,Fri
2024-06-29,529,Low-cost,2024,6,26,29,Sat
2024-06-30,574,Low-cost,2024,6,26,30,Sun
2024-07-01,559,Low-cost,2024,7,27,1,Mon
2024-07-02,552,Low-cost,2024,7,27,2,Tue
2024-07-03,571,Low-cost,2024,7,27,3,Wed
2024-07-04,487,Low-cost,2024,7,27,4,Thu
2024-07-05,535,Low-cost,2024,7,27,5,Fri
2024-07-06,544,Low-cost,2024,7,27,6,Sat
2024-07-07,577,Low-cost,2024,7,27,7,Sun
2024-07-08,580,Low-cost,2024,7,28,8,Mon
2024-07-09,553,Low-cost,2024,7,28,9,Tue
2024-07-10,568,Low-cost,2024,7,28,10,Wed
2024-07-11,593,Low-cost,2024,7,28,11,Thu
2024-07-12,600,Low-cost,2024,7,28,12,Fri
2024-07-13,560,Low-cost,2024,7,28,13,Sat
2024-07-14,593,Low-cost,2024,7,28,14,Sun
2024-07-15,600,Low-cost,2024,7,29,15,Mon
2024-07-16,569,Low-cost,2024,7,29,16,Tue
2024-07-17,570,Low-cost,2024,7,29,17,Wed
2024-07-18,595,Low-cost,2024,7,29,18,Thu
2024-07-19,600,Low-cost,2024,7,29,19,Fri
2024-07-20,561,Low-cost,2024,7,29,20,Sat
2024-07-21,595,Low-cost,2024,7,29,21,Sun
2024-07-22,601,Low-cost,2024,7,30,22,Mon
2024-07-23,568,Low-cost,2024,7,30,23,Tue
2024-07-24,573,Low-cost,2024,7,30,24,Wed
2024-07-25,594,Low-cost,2024,7,30,25,Thu
2024-07-26,598,Low-cost,2024,7,30,26,Fri
2024-07-27,558,Low-cost,2024,7,30,27,Sat
2024-07-28,589,Low-cost,2024,7,30,28,Sun
2024-07-29,593,Low-cost,2024,7,31,29,Mon
2024-07-30,558,Low-cost,2024,7,31,30,Tue
2024-07-31,564,Low-cost,2024,7,31,31,Wed
